Price,Close,High,Low,Open,Volume
24-07-2015,67.93073272705078,69.24411111825263,67.85776849794264,68.80632017678997,56140
27-07-2015,67.16460418701172,68.47797709383808,66.90922101888246,67.60239515595384,96642
28-07-2015,66.25254821777344,67.49295709,65.99716500774792,67.27405879061503,53949
29-07-2015,65.55934906,67.38348234256893,65.34045640624515,66.39845148337595,64164
30-07-2015,65.55934906,66.17955326274951,65.01210908,66.10658904,63491
31-07-2015,66.47143555,67.4929516,65.66881777630532,65.66881777630532,153884
03-08-2015,65.99715423583984,67.05515510904854,65.74177663,67.05515510904854,80904
04-08-2015,66.14308929,66.83625787600371,65.59584918,66.47143113479538,89952
05-08-2015,65.66880798339844,67.71183979,65.30398127237956,67.71183979,1047470
06-08-2015,65.81474304199219,68.44150007823066,65.15805934974695,66.90922328482009,261114
07-08-2015,66.03363800048828,66.79977636,65.52288280621568,66.61736299406907,248773
10-08-2015,65.26750183105469,67.05515620458722,64.57433324889398,65.66881347,338456
11-08-2015,63.37038803100586,64.57431709011637,62.75018383898314,64.06356200652422,193161
12-08-2015,59.61268615722656,63.47985176748892,58.99248182228635,63.37040263383731,270008
13-08-2015,57.606143951416016,61.36386074327712,56.69407703915918,59.868074347264695,237407
14-08-2015,59.97751235961914,61.03551321978305,56.94945494526837,57.715587740406924,112298
17-08-2015,61.40032958984375,64.90266227693479,58.00744045015149,59.13840535231997,109049
18-08-2015,63.224483489990234,65.26751016,60.96255851717269,61.03552276142842,312964
19-08-2015,61.874610900878906,63.80818796849525,61.655712652900526,62.78667765609933,59283
20-08-2015,60.01399230957031,64.50136184486445,58.95599710348269,62.67722834001428,76437
21-08-2015,59.43027114868164,61.071991407670794,58.44524010665096,59.466756047829236,75163
24-08-2015,54.286216735839844,58.664137350555734,51.98780729975122,58.44523909309437,182368
25-08-2015,52.936363220214844,57.277799283099846,51.07574458365591,56.91297253607373,314602
26-08-2015,53.59304428100586,55.27124946168361,51.80539553504339,52.49856409364579,93407
27-08-2015,55.01588058,56.76705027541731,54.28622701082616,54.61456889235095,92020
28-08-2015,54.90642166137695,56.69407037246363,54.7240083,55.56311087434426,96808
31-08-2015,54.65104675292969,56.11035371259769,54.103806643054185,55.891455441921785,152945
01-09-2015,53.00933074951172,55.30774051192998,52.68098332,53.73898428889436,106558
02-09-2015,52.936363220214844,54.17677193337788,52.53505157176037,53.921394323822476,77721
03-09-2015,52.936363220214844,53.99435855986482,52.35263819824731,53.59304691141035,83028
04-09-2015,53.55656814575195,53.81194575802035,52.17022538,52.535052129863935,95014
07-09-2015,53.118778228759766,54.65104950007091,52.753951470504035,52.93636485,479514
08-09-2015,52.68097686767578,53.92139107286784,52.57153330361787,53.92139107286784,693122
09-09-2015,54.65104675292969,55.38070023276369,53.11877555864113,54.28622001301268,224802
10-09-2015,54.43214416503906,55.19828248482521,53.811939869733706,53.99435322522433,469801
11-09-2015,54.687522888183594,55.41717632534049,54.32269616960515,55.234762966051264,377695
14-09-2015,55.234771728515625,55.78201189319768,54.79698071013295,54.79698071013295,495626
15-09-2015,54.35918045043945,55.818487308169374,54.03083863417577,55.745523078645654,1177320
16-09-2015,54.46863555908203,55.234768403427424,54.395671321546445,54.72401317386383,146989
18-09-2015,54.39567184448242,55.27125384,52.97284414819483,55.234768934430114,748500
21-09-2015,55.453670501708984,56.36573745075025,53.99436338324296,54.35919016285947,458516
22-09-2015,55.5631218,56.76705132826591,55.1618101,56.03739774084252,520087
23-09-2015,56.20874786376953,56.51258009232697,54.61363590774016,54.87948693455877,326548
24-09-2015,55.67704772949219,56.28470641243719,55.52512871241747,56.20874980145881,77011
28-09-2015,54.537689208984375,56.208758077010124,54.15790030305863,56.208758077010124,57111
29-09-2015,54.005977630615234,54.65161756823281,53.094486635757306,53.930021013563476,115890
30-09-2015,54.385765075683594,54.879491766167575,53.968000795365036,54.309808460636425,57122
01-10-2015,53.39832305908203,54.91747869894076,50.891713935267575,54.15790088,125932
05-10-2015,54.651615142822266,54.689596347221766,53.43629193857431,54.46172071106108,88531
06-10-2015,55.03139877319336,56.51257867715031,54.49969673287093,56.056833243285716,1470334
07-10-2015,54.537689208984375,55.98088241540716,54.30981354738141,55.41119905651854,448597
08-10-2015,55.06938552856445,55.449174394278685,53.930018931421735,55.41119318965999,136149
09-10-2015,55.107364654541016,56.208750005520926,54.87948902566064,55.107364654541016,184491
12-10-2015,57.68992614746094,58.67737951231743,54.955447484551335,55.82896303113697,1180132
13-10-2015,57.68992614746094,58.82929273993312,57.082267441880006,57.727907351923946,259132
14-10-2015,57.57600021362305,58.335578022271804,56.968335648656534,57.50003779666315,304496
15-10-2015,57.044288635253906,58.29759309867916,56.89237540125259,57.42407751537559,163104
16-10-2015,58.90525817871094,60.61430815532593,56.740456905570504,57.53801587937155,994445
19-10-2015,57.84184646606445,59.39897736692431,57.19620654155581,59.39897736692431,197863
20-10-2015,58.29758834838867,59.85472494805404,57.34811622545074,57.57599185300302,1804858
21-10-2015,57.462059020996094,59.77876772,57.234183373687756,58.82929552,474700
23-10-2015,58.107696533203125,58.71536103721854,57.65195105275066,58.14567773787341,242736
26-10-2015,57.19620132446289,58.79131328514018,57.082263514032135,58.183648826254654,118879
27-10-2015,56.28471374511719,57.42408044358158,55.297266083519276,57.15822937296363,78944
28-10-2015,56.588539123535156,57.65194907,55.82896141717898,56.284706881969086,58855
29-10-2015,55.90491485595703,57.34811358,55.79097704744645,56.81641152892406,78192
30-10-2015,55.63907241821289,57.196209186189826,55.487159180169634,56.702482469871384,89727
02-11-2015,55.411197662353516,55.82896776640812,55.14534659391816,55.71502993847335,161783
03-11-2015,55.411197662353516,56.51258893889807,55.25928442185293,55.25928442185293,46089
04-11-2015,55.753013610839844,56.58854806076698,55.44918132128846,55.86695144381148,1062633
05-11-2015,55.33523941040039,56.20875500531754,55.06938834980435,55.71502829557146,65551
06-11-2015,54.271827697753906,55.75300778127433,53.77810679836541,55.48715672888399,103085
09-11-2015,55.98086929321289,56.55055251856493,53.17043436618984,53.20841556592695,427021
10-11-2015,56.702484130859375,56.89237858153532,55.48716080555711,56.13280077883156,154588
13-11-2015,57.34811782836914,57.65195007522518,56.47460229182732,57.500031054238114,456510
16-11-2015,56.816410064697266,58.29758415181026,56.36065884240018,58.29758415181026,68692
17-11-2015,56.96833038330078,57.38610045749228,56.58854151407878,56.96833038330078,614944
18-11-2015,57.803871154785156,58.86728126570555,56.62652900654238,57.234187787697685,257992
19-11-2015,59.36100387573242,60.34845149951509,58.03174277842928,58.44950707479632,198377
20-11-2015,62.36132813,64.48814800693593,58.79131524651965,59.778762781254365,967493
23-11-2015,65.01985931396484,65.62752387942346,63.00697696039179,63.00697696039179,531095
24-11-2015,66.50104522705078,69.72925119350724,65.66550492904898,65.93136182120553,910524
26-11-2015,68.02018737792969,68.93167832701654,66.23517509369756,66.95677741,375404
27-11-2015,65.77943420410156,68.74178868779258,65.32368869779184,68.17210535612578,189472
30-11-2015,66.12123871,68.13411490450632,65.32367983433215,66.38708973484482,139888
01-12-2015,68.70379638671875,69.04560981,66.121237,67.03272786838674,283464
02-12-2015,68.13411712646484,70.33689360755181,67.41252063211195,68.58986838091712,210650
03-12-2015,67.67837524414062,69.04561748952457,66.84284089,68.74178523553722,311771
04-12-2015,66.38709259033203,68.13411783513777,65.81740931145924,67.98220461215223,63579
07-12-2015,66.12123871,67.29858062378841,65.47559305,66.84283517931662,41307
08-12-2015,64.18431854248047,66.12124408281562,63.42474080824993,66.12124408281562,77543
09-12-2015,60.84216309,63.804516811194965,60.538330894479834,63.804516811194965,140792
10-12-2015,62.28536605834961,62.66515487577857,60.15854636270045,62.133452849425005,71034
11-12-2015,60.53834152,63.424739155107225,59.0571673,61.22196262422959,80611
14-12-2015,63.23484420776367,63.61463306186435,58.56344014330167,62.13345884891889,83839
15-12-2015,63.88048553466797,64.22229898810225,61.525795745410456,62.66516233328843,46052
16-12-2015,62.55122756958008,64.07038309425776,62.323357717949484,63.46272436145775,38749
17-12-2015,65.93135070800781,67.79231386870937,63.04495295353365,63.082934158902376,235877
18-12-2015,64.90591430664062,66.57698877931495,64.64006326181826,66.04528089455205,69237
21-12-2015,64.94390106201172,66.46305664240965,64.48815554691606,64.75400661446197,64638
22-12-2015,64.64006805419922,65.66549690032063,64.18432254426953,65.32368921665302,42970
23-12-2015,64.14633942,65.89337057989724,63.72857513,65.05783620419024,49445
24-12-2015,63.69059371948242,64.98187938252197,63.272829430504814,64.98187938252197,64217
28-12-2015,64.03240203857422,65.58953284,63.80452641191308,63.80452641191308,32953
29-12-2015,64.41218566894531,64.94388769459678,61.525788342249584,64.52611767792959,123013
30-12-2015,64.67804718017578,65.77943260999302,63.842512806336664,64.56410935757991,63959
31-12-2015,64.37420654296875,65.77942405184484,64.22229332935098,65.24772200906501,40574
01-01-2016,65.24772644042969,65.58953409,64.56410534248565,64.86793758547388,42817
04-01-2016,65.47559356689453,66.12123922969641,64.22229503349742,64.71601588841493,72857
05-01-2016,65.17176818847656,66.38709133472906,64.98187376577718,66.08325909938647,82837
06-01-2016,65.28570556640625,66.84284227843999,65.01985451182249,65.32368677,88114
07-01-2016,63.120906829833984,64.94389450117117,62.89303699286562,64.94389450117117,71561
08-01-2016,61.297916412353516,64.03240069441358,61.07004658559371,63.652611854696104,156368
11-01-2016,63.196861267089844,65.24772449992822,59.626848454726606,60.76621498570864,206457
12-01-2016,62.36132813,63.80452691666239,61.94356386630692,63.65261369443181,47156
13-01-2016,59.285037994384766,63.04494504978901,58.37354133587149,62.70313742479501,189209
14-01-2016,56.28471374511719,59.09515507840058,55.90492484562906,59.09515507840058,395980
15-01-2016,53.17044448852539,57.27216565094963,52.06905902788193,56.89237676174588,322189
18-01-2016,51.42340850830078,53.93001726249197,50.73979320726501,53.93001726249197,186667
19-01-2016,50.018192291259766,52.562776524163986,49.22063915,51.65128556749083,615574
20-01-2016,47.73945999145508,49.82829878483322,47.511587248052926,49.82829878483322,314182
21-01-2016,46.33423996,50.01819066634281,45.460724440796895,48.19520591465984,361005
22-01-2016,46.56211471557617,49.14467728378294,46.25828535920079,47.967335268074336,787228
25-01-2016,46.676055908203125,48.04329535459271,46.372223632312405,47.435633700370595,305068
27-01-2016,46.18232727050781,48.916808947531344,45.72658177311683,46.97988333972164,399290
28-01-2016,47.09382247924805,47.39765475,45.726583051297865,46.63807696911775,164335
29-01-2016,47.09382247924805,48.19521084254877,46.789990207454984,47.245738615144575,272776
01-02-2016,46.827964782714844,48.00530959844591,46.14434371677609,47.663499065476536,262157
02-02-2016,46.144344329833984,47.283710856496555,45.95444990872356,47.093816435386124,451738
03-02-2016,46.78998565673828,46.97988008,45.57466248288495,46.10636745803041,214412
04-02-2016,46.71403503417969,48.08127450444868,46.486162272061414,46.97988610705777,205240
05-02-2016,47.09382247924805,48.23318915213308,46.94190634335152,46.94190634335152,572656
08-02-2016,46.86594772338867,47.77744160229519,46.18232658981899,47.77744160229519,219195
09-02-2016,46.03041458129883,47.73946467066724,45.68860688147268,47.05584637345553,588270
10-02-2016,44.739131927490234,46.10637133750707,44.47327796876855,45.574666317622956,207455
11-02-2016,43.295928955078125,44.92902217117922,42.65028906828037,44.92902217117922,238062
12-02-2016,41.055179595947266,43.675723590913975,39.72591844318032,43.44785082995152,327373
15-02-2016,42.57432938,44.24540089065866,42.15656222200095,43.29592876854152,531497
16-02-2016,42.80220413208008,43.599763070458486,42.6123097,42.91614195115102,104095
17-02-2016,42.23251724243164,43.219970530296926,41.66283399061345,43.18198933,145273
18-02-2016,42.57432938,43.52380149833784,42.232518832746734,42.80220210601702,135542
19-02-2016,42.688262939453125,43.29592446,42.194536326088695,42.574325137120205,108972
22-02-2016,42.99209976196289,43.52380476982615,42.76422702,43.52380476982615,108147
23-02-2016,41.85272979736328,43.18199076240279,41.51092215297171,42.84018311801122,174431
24-02-2016,42.53635025024414,42.68826636636393,41.81475087184428,42.460393640963694,72011
25-02-2016,43.295928955078125,43.78965562,42.1565624,42.53635125411184,71025
26-02-2016,42.460391998291016,43.295926258287075,42.15655977780583,43.295926258287075,52934
29-02-2016,43.06806182861328,43.56178565995273,42.27050571832698,43.295934589043746,72862
01-03-2016,45.04296112060547,45.46072831402894,42.61231168037902,42.726249504748715,86622
02-03-2016,46.03041458129883,46.63807915334402,44.853069543690246,45.156901829712844,142684
03-03-2016,46.296268463134766,47.739464574949956,45.76456341,46.258290151847945,428452
04-03-2016,45.76456069946289,46.97988397,45.422750123025594,46.63807629507385,446905
08-03-2016,49.220638275146484,50.01819139923234,45.91647347467616,45.91647347467616,490526
09-03-2016,48.80287170410156,49.67638729829595,47.77744287401184,49.67638729829595,176160
10-03-2016,50.81575393676758,53.17044386311019,48.80287168864042,48.95478492448763,879947
11-03-2016,50.77777099609375,51.23351648318933,50.13213107311517,50.89170881664722,158513
14-03-2016,49.37255096435547,51.65128408578725,49.106699925878694,51.233514028810895,189239
15-03-2016,48.46105957,49.6384045,47.81541964583536,49.410534649490465,139414
16-03-2016,48.992767333984375,50.43596629,48.15723292607193,48.840854094407064,238709
17-03-2016,49.220638275146484,51.11958256361482,49.06871925499818,49.44850811269184,247571
18-03-2016,49.67638397216797,50.62585612073725,48.99276286617448,49.258613908750256,161982
21-03-2016,50.018192291259766,50.435962360220564,49.41053358518372,49.82829785902634,115006
22-03-2016,49.52446746826172,50.70181531,49.22064100137294,50.473939665085126,126150
23-03-2016,50.701812744140625,50.929688377891864,49.524464961622705,49.71435939137604,177297
28-03-2016,49.220638275146484,51.11958256361482,48.99276264248306,50.66383129828797,114176
29-03-2016,48.95478439331055,49.56244892034296,48.61297671880382,49.25861665682675,98510
30-03-2016,50.208091735839844,50.66383725967416,49.37255730962381,49.44851393,83269
31-03-2016,49.67638397216797,50.73979393758918,49.44850833846411,50.62585612073725,98468
01-04-2016,49.82830047607422,50.360008391324705,49.410536180290066,49.94223830042207,117074
04-04-2016,50.85372543334961,52.145011019119075,50.132128925947576,50.132128925947576,290520
05-04-2016,49.71436309814453,51.23351864944146,49.60043106789209,51.23351864944146,100460
06-04-2016,49.37255096435547,50.132128671499395,49.182656537569486,49.52446418773705,134245
07-04-2016,48.68893051147461,49.86627829113295,48.309141652890375,49.86627829113295,155335
08-04-2016,49.71436309814453,50.05617657425746,48.30914537221858,48.347126579048414,105060
11-04-2016,50.473934173583984,50.815747604322574,49.75233770055435,50.28403975487958,90953
12-04-2016,49.29659652709961,51.49937313400339,48.99276427181663,50.73979539335507,197018
13-04-2016,49.52446746826172,50.43596425428323,49.37255423481733,50.01819416963357,252868
18-04-2016,49.25861740112305,50.28404623525583,49.18266078287589,50.28404623525583,158082
20-04-2016,50.51192092895508,52.06905765157924,49.37255429145985,49.37255429145985,550820
21-04-2016,51.385433197021484,51.575327624360725,50.62585548766453,50.77776871148871,271498
22-04-2016,53.550235748291016,55.297267034013274,51.65129121820977,52.41086903024227,2095724
25-04-2016,55.22129440307617,56.170766492504015,53.55022584373027,53.89203348,817053
26-04-2016,55.33523941040039,56.20875500531754,54.84151270065431,55.44917723497541,400720
27-04-2016,55.06938552856445,55.75300664587372,54.91747230032603,55.335236575540776,182743
28-04-2016,53.32235336303711,55.18332224493212,53.20842134169335,55.18332224493212,180437
29-04-2016,52.67671203613281,54.271824038029614,51.95511554328743,53.09448208680199,118848
02-05-2016,53.47426986694336,54.46171737453597,52.03107111495037,52.41085995520549,158913
03-05-2016,53.62618637084961,55.37321746111653,53.474273143486464,53.85406200701248,178555
04-05-2016,52.7526741,54.19587303285915,52.334909804023404,53.89204076414023,108462
05-05-2016,52.069053649902344,52.94256336875523,51.84117802186893,52.638736924867935,92142
06-05-2016,51.803199768066406,52.41086428067224,50.815752178979785,52.41086428067224,96733
09-05-2016,52.63874053955078,52.94256700430172,51.347454883885895,51.347454883885895,56811
10-05-2016,52.56277847290039,53.398318641799186,52.44884644543091,52.75267291217405,74394
11-05-2016,51.76523208618164,52.980555497714704,50.891716392070045,51.65129425,86211
12-05-2016,52.44884490966797,52.752671367514715,51.879161608527994,52.33490709041633,52541
13-05-2016,51.385433197021484,52.60075637,51.04361975074004,52.25894872180558,84784
16-05-2016,49.44851303100586,52.182991919357036,49.030748723061436,51.99309747162267,207627
17-05-2016,49.25861740112305,50.13213299876153,49.18266078287589,49.71436290572445,136580
18-05-2016,50.58787155151367,50.739790562249574,49.296591833405905,49.56244286,162605
