Date,GMDCLTD.NS,COALINDIA.NS,NMDC.NS
10-04-2017,98.57678986,146.9959869,20.20086098
11-04-2017,98.22333527,148.098114,20.32079124
12-04-2017,96.22037506,148.6620331,20.05094528
13-04-2017,96.37746429,149.2003174,19.43630028
17-04-2017,95.74909973,146.5089874,19.19643974
18-04-2017,96.3381958,143.1512756,19.00155067
19-04-2017,96.18109894,144.9198456,18.91909981
20-04-2017,96.29892731,143.2281342,19.0690136
21-04-2017,95.43489075,141.9978638,19.36134529
24-04-2017,99.08734131,142.0747528,19.57871628
25-04-2017,100.2655563,142.6642761,19.60870171
26-04-2017,96.69165039,141.8184509,19.39132881
27-04-2017,95.90617371,140.5368652,18.92659187
28-04-2017,98.10551453,141.8184509,19.11398697
02-05-2017,97.83059692,140.7419128,19.13647079
03-05-2017,97.2414856,143.3050232,19.25640488
04-05-2017,97.5164032,143.6639099,19.20393753
05-05-2017,95.67054749,142.7668152,18.61926651
08-05-2017,98.45896912,143.0743713,18.65674973
09-05-2017,98.45896912,142.5873871,18.82165527
10-05-2017,104.1929016,142.7924042,18.8816185
11-05-2017,102.4648819,140.5625458,18.64925385
12-05-2017,104.5856476,141.7928314,18.85913086
15-05-2017,105.1354828,142.3823395,19.25640488
16-05-2017,104.2714615,141.45961,19.2114315
17-05-2017,102.1899643,141.6646576,19.19643974
18-05-2017,99.44081116,141.7159424,18.61926651
19-05-2017,106.8635254,141.6134033,18.45436668
22-05-2017,105.6067505,140.3830719,18.29695702
23-05-2017,104.6249161,137.307312,17.85470963
24-05-2017,104.7427521,134.1803131,17.28503799
25-05-2017,105.567482,136.0770416,17.53989601
26-05-2017,106.078064,137.5123749,17.47243309
29-05-2017,103.6430969,137.0253906,16.96272469
30-05-2017,103.1325302,137.230423,16.83530045
31-05-2017,103.9572754,134.5903625,16.58794212
01-06-2017,105.5282288,136.0257263,16.93274498
02-06-2017,104.9783859,137.7943115,16.97022438
05-06-2017,103.8394623,135.6156464,16.85778618
06-06-2017,104.5071182,134.4622345,16.97022438
07-06-2017,106.8242569,135.5387421,17.33001328
08-06-2017,111.6156387,134.7698059,17.28503799
09-06-2017,112.165451,134.0521393,17.27754784
12-06-2017,115.2287903,133.4369659,17.15761375
13-06-2017,117.7423172,132.7961884,16.93274498
14-06-2017,116.996109,131.7709351,16.71536827
15-06-2017,114.9539032,130.3099518,16.84279633
16-06-2017,122.6122437,131.0789032,16.85029221
19-06-2017,122.0623932,130.181778,16.94773483
20-06-2017,119.0776367,129.9767761,16.91775322
21-06-2017,115.0717163,128.3876038,16.7003746
22-06-2017,113.0294724,125.9525986,16.4155407
23-06-2017,113.0687637,125.5425568,16.0857296
27-06-2017,107.923912,125.2605286,15.5985136
28-06-2017,114.2469711,125.9782486,15.98079205
29-06-2017,114.3255005,125.6706619,16.15319443
30-06-2017,115.464447,125.2092972,16.22814751
03-07-2017,115.5037308,127.5673828,16.94023895
04-07-2017,117.7815857,126.4908524,16.76034355
05-07-2017,117.3495865,126.8753433,16.6703968
06-07-2017,116.0928345,128.9002075,16.97771835
07-07-2017,116.8783112,128.7207947,17.38247871
10-07-2017,115.7393723,132.668045,17.63733864
11-07-2017,114.3255005,130.4637451,17.60735321
12-07-2017,118.920517,129.9254761,17.90718269
13-07-2017,117.5852127,130.0280151,17.92217255
14-07-2017,115.3858948,128.3876038,17.98213959
17-07-2017,114.6004333,126.6190338,18.01212311
18-07-2017,111.6156387,127.3879776,17.92966843
19-07-2017,114.5611496,130.5662994,17.99713135
20-07-2017,116.5248566,130.8738098,18.49934196
21-07-2017,114.0505981,134.4878845,18.36441803
24-07-2017,112.7153015,134.0777435,18.34942818
25-07-2017,113.6185684,132.4116974,18.1920166
26-07-2017,113.4222107,133.616394,18.55180931
27-07-2017,112.8723831,130.8482056,18.36441803
28-07-2017,112.0476379,128.9515076,18.42438316
31-07-2017,111.772728,127.6955948,19.00155067
01-08-2017,112.558197,128.9002075,18.8816185
02-08-2017,110.6730576,128.5926361,18.5967865
03-08-2017,109.4162979,123.9277267,18.18452072
04-08-2017,108.0024643,127.7468338,18.76918221
07-08-2017,109.8483353,128.925827,18.85163879
08-08-2017,109.1413879,125.6194,19.13647079
09-08-2017,108.9842987,124.3122177,18.91160393
10-08-2017,105.017662,122.4923706,18.25198364
11-08-2017,104.1143723,120.9288559,17.63733864
14-08-2017,107.9631805,122.0822906,18.13205147
16-08-2017,110.201767,121.9797287,18.16203308
17-08-2017,110.8694229,126.5933838,18.42438316
18-08-2017,108.5522842,124.7479477,18.10206795
21-08-2017,106.745697,122.2360611,18.17702484
22-08-2017,107.5704498,123.3125916,18.27446747
23-08-2017,108.9450226,123.5945435,18.45436668
24-08-2017,109.9268646,123.697052,18.31944466
28-08-2017,109.8875885,124.8761292,18.34942818
29-08-2017,108.3559113,122.1335068,18.25947952
30-08-2017,110.201767,123.9533615,18.96406937
31-08-2017,111.4585342,121.6977921,18.98655701
01-09-2017,114.2469711,122.3385773,19.86355591
04-09-2017,112.9902267,126.362709,20.16337967
05-09-2017,115.66082,130.1305237,20.21584892
06-09-2017,116.4070206,131.1301422,20.14839172
07-09-2017,117.0353928,129.8486023,20.62061691
08-09-2017,116.6819305,130.7200623,20.17087173
11-09-2017,117.1139221,131.7709351,20.23833847
12-09-2017,117.4674072,132.0272675,20.28331566
13-09-2017,117.0746765,131.4121246,19.96100044
14-09-2017,116.642662,130.7456818,20.14282036
15-09-2017,116.2892075,133.1806488,19.9838562
18-09-2017,117.1139221,135.6156464,20.24879456
19-09-2017,117.2710419,132.5398865,20.04441452
20-09-2017,117.1908798,131.5146332,19.86274147
21-09-2017,115.8282013,130.2330627,19.42370415
22-09-2017,113.8643265,130.1048889,18.47749901
25-09-2017,110.3774414,131.7709351,18.242836
26-09-2017,109.1350021,133.4882507,18.61375237
27-09-2017,107.9727097,133.7189178,17.90220451
28-09-2017,109.2953186,137.2816925,17.69782448
29-09-2017,111.0187149,138.8452148,17.82651138
03-10-2017,113.0627365,139.4347687,18.00060654
04-10-2017,115.8282013,138.4094849,18.02332115
05-10-2017,119.7960205,140.0754852,18.01575089
06-10-2017,120.4372787,141.8440857,18.51534843
09-10-2017,120.1166458,144.2278137,18.36395264
10-10-2017,120.7579117,146.4321136,18.242836
11-10-2017,117.150795,145.0479889,18.09901619
12-10-2017,116.0285873,144.766037,18.0763073
13-10-2017,119.194809,147.2522888,18.23527145
16-10-2017,116.7901001,149.0208435,18.62132072
17-10-2017,117.7519608,148.6876373,18.69701767
18-10-2017,124.725708,148.6620331,18.53048706
19-10-2017,124.6054764,146.5089874,18.48506927
23-10-2017,139.6350861,148.5851135,18.21256256
24-10-2017,136.1883087,148.5082245,18.32610703
25-10-2017,137.2704315,148.2262726,18.39422989
26-10-2017,139.5549316,150.3793335,19.26473999
27-10-2017,138.1521759,148.2262726,19.5599556
30-10-2017,139.1541443,148.098114,19.68107224
31-10-2017,140.3164368,146.8422089,19.40099525
01-11-2017,140.3965912,146.8934479,19.4539814
02-11-2017,140.0358734,149.2772217,19.50696945
03-11-2017,138.6732025,146.8934479,19.36314774
06-11-2017,136.0279846,146.7909546,19.77947998
07-11-2017,132.2204895,145.9194641,19.70378304
08-11-2017,131.4990692,147.6623535,19.30259132
09-11-2017,131.8998718,145.201767,19.07549667
10-11-2017,132.3006592,145.765686,19.09063911
13-11-2017,131.0982819,140.9469757,19.09063911
14-11-2017,128.8538513,140.5368652,18.99980354
15-11-2017,124.8058777,139.6141357,18.53048706
16-11-2017,126.2487259,137.5636597,18.73486519
17-11-2017,126.8899918,139.8448486,18.85597992
20-11-2017,135.9077606,142.6899109,19.07549667
21-11-2017,135.1061707,140.3574524,19.13605499
22-11-2017,136.2684631,139.3321838,19.04521942
23-11-2017,134.1442871,138.6401672,19.18904495
24-11-2017,133.3026428,139.178421,19.21175575
27-11-2017,130.4570313,139.2552795,19.09820938
28-11-2017,134.7454834,140.639389,19.16633606
29-11-2017,131.058197,141.6390228,19.30259132
30-11-2017,133.5431061,141.3827209,19.31772804
01-12-2017,130.0161285,139.4603577,19.56752586
04-12-2017,131.1784515,136.3076935,20.12767982
05-12-2017,129.0542603,135.974472,19.9838562
06-12-2017,127.1304703,135.8976135,19.41613197
07-12-2017,128.5332489,134.7185211,19.65079117
08-12-2017,128.6935425,135.7694702,19.91572952
11-12-2017,129.0943146,138.3325806,19.82489395
12-12-2017,125.8479385,135.0261078,19.68107224
13-12-2017,126.0082321,134.8979645,19.46912003
14-12-2017,124.8860474,134.7441864,19.3934269
15-12-2017,129.1744843,138.9221191,19.7719059
18-12-2017,127.4511032,137.2048187,20.15796089
19-12-2017,129.2145538,137.1791534,20.54401207
20-12-2017,126.8899918,138.127533,20.47588539
21-12-2017,127.9721222,137.3329315,20.36233902
22-12-2017,126.8499146,136.3076935,20.46831322
26-12-2017,127.1304703,135.2055511,21.25555611
27-12-2017,129.4550476,134.5903625,20.78623772
28-12-2017,132.2204895,134.8979645,20.97548103
29-12-2017,133.9839478,134.7954559,20.86193275
01-01-2018,134.6653137,136.6921539,21.35396385
02-01-2018,134.785553,138.4350891,22.49698067
03-01-2018,137.5910797,139.3578491,22.5953846
04-01-2018,135.1061707,142.4079132,23.42804337
05-01-2018,138.0720215,142.8949585,24.00333595
08-01-2018,135.8275909,147.3548126,24.50293541
09-01-2018,134.4649048,155.8644257,23.42047691
10-01-2018,135.8676758,158.0431366,23.51130867
11-01-2018,135.5470581,157.9406128,23.51887894
12-01-2018,133.2224579,158.4019623,23.45832253
15-01-2018,134.1843872,156.8127899,23.38262749
16-01-2018,126.8899918,149.4822693,22.45913124
17-01-2018,125.9681702,149.1490326,22.62566376
18-01-2018,121.1586914,145.0992584,21.77029228
19-01-2018,120.0364838,145.5862732,22.16391182
22-01-2018,120.5174484,146.124527,21.82327652
23-01-2018,120.9182281,150.2511597,22.62566376
24-01-2018,121.0785446,150.9944763,21.96710587
25-01-2018,122.2408218,153.4807281,21.75515556
29-01-2018,120.5975952,154.6853485,21.69459915
30-01-2018,118.3932343,156.8127899,21.75515556
31-01-2018,117.7519608,153.5576324,21.24041748
01-02-2018,117.5115128,151.5327301,21.45236969
02-02-2018,111.0187149,148.8414459,20.10497093
05-02-2018,114.6258392,151.1226196,20.1125412
06-02-2018,110.9385605,148.8414459,19.34800529
07-02-2018,112.9825745,152.5579987,19.67350006
08-02-2018,114.7460632,153.7883148,20.2412262
09-02-2018,118.9944305,153.8651886,20.58942604
12-02-2018,116.7901001,154.1215057,20.80137825
14-02-2018,119.2749863,157.3511047,20.23365402
15-02-2018,120.1967926,157.9406128,20.42289734
16-02-2018,115.2670898,155.582489,19.86274147
19-02-2018,113.9444885,156.556488,19.43884659
20-02-2018,112.3413239,159.1196289,19.81732559
21-02-2018,111.8603745,159.1965027,19.52210617
22-02-2018,111.0587921,159.709137,19.17390251
23-02-2018,113.3032227,159.4015961,19.70378304
26-02-2018,112.7821732,160.9907227,19.96115112
27-02-2018,109.8163528,158.4019623,19.84760284
28-02-2018,112.7821732,158.4788361,19.5826683
01-03-2018,110.4976959,160.4011688,19.78704834
05-03-2018,110.3373718,156.7615204,18.6061821
06-03-2018,108.8143768,157.376709,18.6061821
07-03-2018,107.1310577,157.3511047,18.75000572
08-03-2018,104.4457703,156.6077728,18.78028679
09-03-2018,100.9589005,155.8644257,18.45479012
12-03-2018,102.8826981,152.5836487,18.73486519
13-03-2018,103.0029221,151.1482697,18.80298805
14-03-2018,102.7624588,150.2511597,18.86355209
15-03-2018,102.6823044,151.4814606,18.8181324
16-03-2018,102.3616562,151.0471344,19.12091827
19-03-2018,101.6402435,147.8437195,17.84921646
20-03-2018,102.321579,146.7307281,17.92491722
21-03-2018,100.9589005,147.0836334,18.31096458
22-03-2018,100.9589005,146.2692108,18.31853676
23-03-2018,97.55219269,146.5677948,18.18985367
26-03-2018,97.55219269,148.4681244,18.49263573
27-03-2018,98.83470917,149.9612427,19.28502655
28-03-2018,98.63432312,153.8161316,18.80904961
02-04-2018,104.8866348,150.6670532,18.6979847
03-04-2018,105.0870361,151.4543457,18.81697845
04-04-2018,104.1251297,149.0653687,18.3886013
05-04-2018,109.3353958,150.829895,18.6979847
06-04-2018,109.6159592,149.7440643,18.87251091
09-04-2018,110.7381592,149.0110779,18.90424347
10-04-2018,108.4135742,152.5130615,19.58647919
11-04-2018,106.9707413,153.8704071,19.33262253
12-04-2018,110.8583984,152.8388672,19.21362877
13-04-2018,113.3032227,154.7391357,19.64201164
16-04-2018,111.9004745,155.3363647,19.74513626
17-04-2018,111.2191162,156.1507874,19.76100159
18-04-2018,110.257225,154.7934265,19.49128342
19-04-2018,116.7499847,153.7618713,19.87206268
20-04-2018,116.629776,158.5668945,19.51508141
23-04-2018,114.104805,157.3452759,19.75306702
24-04-2018,113.9044113,157.7253418,19.66580963
25-04-2018,109.1750793,157.9696808,19.83239937
26-04-2018,109.6159592,157.8882446,19.57061005
27-04-2018,108.8143768,155.6893005,19.66580963
30-04-2018,108.6941452,154.7391357,19.83239937
02-05-2018,108.3334198,152.2959137,19.6499424
03-05-2018,106.7302551,150.3684235,19.39608574
04-05-2018,106.2493362,147.3007965,19.13430214
07-05-2018,108.0128098,145.1833038,19.20569611
08-05-2018,110.6179276,145.5905457,18.97563934
09-05-2018,109.255249,145.1561737,18.96770859
10-05-2018,105.0469513,146.2420959,18.44413376
11-05-2018,104.926712,147.1379395,18.3886013
14-05-2018,104.4056931,146.6221161,18.21407509
15-05-2018,103.3636246,143.0658417,18.2537384
16-05-2018,101.0390701,143.0658417,18.34893608
17-05-2018,98.75455475,147.4094086,18.22994232
18-05-2018,98.79463959,144.8575439,18.21407509
21-05-2018,94.90698242,146.7307281,17.9919529
22-05-2018,93.02327728,151.5086517,18.01575089
23-05-2018,94.58633423,149.9612427,17.90468979
24-05-2018,94.50617981,152.0787201,18.38066864
25-05-2018,94.98713684,149.6354828,18.49966431
28-05-2018,96.47006226,154.6305389,18.95184326
29-05-2018,95.10738373,153.300354,19.05496979
30-05-2018,95.02722168,156.9380493,18.99943733
31-05-2018,93.1034317,160.8472595,18.63452148
01-06-2018,91.09947968,159.9785461,18.31720352
04-06-2018,89.01537323,158.8655396,18.22200775
05-06-2018,84.16581726,154.8748474,17.92055511
06-06-2018,88.93522644,157.806778,18.17440796
07-06-2018,88.17371368,156.8566132,18.42033195
08-06-2018,90.85900116,157.3995819,18.73765182
11-06-2018,94.38594818,156.3136597,18.4124012
12-06-2018,98.79463959,153.9518585,18.55519295
13-06-2018,99.87675476,154.1962128,18.34893608
14-06-2018,100.1172485,153.7618713,18.32513618
15-06-2018,100.197403,151.5086517,17.92055511
18-06-2018,97.27163696,148.8753815,17.77776337
19-06-2018,93.62445068,148.1966553,17.13519287
20-06-2018,92.98320007,146.9207458,17.31765175
21-06-2018,92.58240509,145.3462067,17.02412987
22-06-2018,91.33995056,143.7988434,17.38904953
25-06-2018,89.05545044,140.6225891,17.17485809
26-06-2018,87.89316559,143.9616852,17.06379509
27-06-2018,84.56661987,144.3688965,16.80200958
28-06-2018,82.16186523,141.5184479,16.39742851
29-06-2018,85.48841858,143.5273438,17.1510582
02-07-2018,83.36423492,141.4641571,16.73854446
03-07-2018,84.045578,141.6270294,16.61161995
04-07-2018,83.64479065,143.5273438,16.49262428
05-07-2018,82.88329315,146.7578735,16.34189987
06-07-2018,85.56858063,147.246521,16.37362671
09-07-2018,86.93125916,147.2193604,16.43709373
10-07-2018,88.93522644,151.1828766,16.57195473
11-07-2018,87.89316559,143.7716522,16.34189987
12-07-2018,86.85110474,144.015976,16.23083496
13-07-2018,86.61063385,145.4004974,15.82625294
16-07-2018,84.80708313,141.789917,15.25508308
17-07-2018,86.37015533,143.7445221,15.4058075
18-07-2018,86.61063385,142.3328705,15.0964241
19-07-2018,85.40826416,141.8170624,15.23921776
20-07-2018,85.80904388,143.0658417,15.27094936
23-07-2018,85.84912109,142.0885468,15.12022114
24-07-2018,89.29592896,144.7761078,15.45340538
25-07-2018,90.17765045,143.6902008,16.18323708
26-07-2018,89.89710999,143.9345703,16.18323708
27-07-2018,92.74271393,142.3328705,16.46882629
30-07-2018,92.22169495,142.5229187,16.63541985
31-07-2018,91.94112396,141.7627869,16.69095039
01-08-2018,93.46412659,146.947876,16.96859932
02-08-2018,93.26374054,148.5224304,16.94480133
03-08-2018,93.62445068,151.617218,16.96859932
06-08-2018,93.74468231,153.7346802,17.0399971
07-08-2018,93.98516846,149.5268555,18.14267921
08-08-2018,94.4661026,149.8526306,18.02368546
09-08-2018,94.62641907,152.0787201,16.92893791
10-08-2018,93.86492157,149.7440643,16.78614235
13-08-2018,95.90895081,151.5086517,16.46882629
14-08-2018,95.90895081,153.4632111,16.19117355
16-08-2018,95.26768494,153.4903717,16.11977577
17-08-2018,94.62641907,152.7845459,16.60368538
20-08-2018,93.7046051,154.2233582,16.74647713
21-08-2018,92.9030304,158.2139893,16.45295906
23-08-2018,91.17962646,156.9380493,16.41329384
24-08-2018,91.17962646,157.9968109,16.42915916
27-08-2018,91.94112396,159.1641541,17.07966042
28-08-2018,93.50421143,160.0056915,17.26211929
29-08-2018,92.78279877,155.4449615,17.20659065
30-08-2018,90.81892395,155.0649414,17.38904953
31-08-2018,92.06137085,155.2549591,17.69050407
03-09-2018,92.18161774,156.1779327,17.93642044
04-09-2018,89.85702515,151.807251,17.91262436
05-09-2018,88.09355927,150.7213593,17.6825676
06-09-2018,88.5344162,154.0061798,18.34893608
07-09-2018,89.05545044,155.5806885,18.88044548
10-09-2018,87.69276428,151.807251,19.05496979
11-09-2018,87.45228577,153.70755,18.77731514
12-09-2018,88.05347443,152.8659668,19.34849167
14-09-2018,89.41616058,150.5856171,19.67374039
17-09-2018,91.13955688,149.282547,19.08670044
18-09-2018,89.57646942,148.3324127,18.88837814
19-09-2018,89.36960602,152.3773499,18.74558449
21-09-2018,86.18374634,149.4454193,18.36480331
24-09-2018,82.91513062,152.6488037,17.84916115
25-09-2018,83.08063507,149.4454193,17.97608376
26-09-2018,82.99788666,147.9794769,18.60279083
27-09-2018,80.76363373,149.9883881,18.74558449
28-09-2018,77.32952881,144.5589294,17.96022415
01-10-2018,75.84004211,148.1152496,17.6349678
03-10-2018,74.4332962,150.2598267,18.18234253
04-10-2018,72.11630249,148.3866577,18.26167488
05-10-2018,71.78530884,142.7943878,17.3493824
08-10-2018,70.79231262,145.4547729,17.18279076
09-10-2018,69.88204956,148.739624,17.00826645
10-10-2018,72.15766907,148.0609283,17.44457626
11-10-2018,72.6128006,144.7489471,17.20659065
12-10-2018,77.49504089,151.2643127,17.65083313
15-10-2018,80.43264008,149.6626129,17.91262436
16-10-2018,79.93614197,150.0698547,17.96815491
17-10-2018,79.27414703,151.970108,17.52391052
19-10-2018,79.43963623,149.3911133,17.38904953
22-10-2018,77.7019043,149.5811615,17.37318039
23-10-2018,76.54341125,150.5856171,17.55564117
24-10-2018,76.1710434,150.5313263,17.44457626
25-10-2018,74.14366913,153.2189178,16.77027512
26-10-2018,68.02018738,152.6216583,16.86547279
29-10-2018,69.55106354,156.0422211,17.40491486
30-10-2018,71.24742889,149.7711945,17.37318039
31-10-2018,71.2888031,144.5046234,17.31765175
01-11-2018,72.11630249,141.7627869,18.12681198
02-11-2018,71.86805725,142.0070801,18.22200775
05-11-2018,71.61980438,143.5273438,18.29340363
06-11-2018,71.20605469,144.3688965,17.77776337
07-11-2018,71.2888031,144.9389801,17.95228767
09-11-2018,71.57843781,145.753418,17.47631264
12-11-2018,71.95079803,143.2830353,16.91306877
13-11-2018,71.82667542,144.178833,17.04792976
14-11-2018,71.70256042,144.2874298,17.1510582
15-11-2018,71.95079803,142.8758087,17.01619911
16-11-2018,71.78530884,143.1472626,15.98491383
19-11-2018,72.07493591,143.4187469,15.99284554
20-11-2018,71.78530884,141.9527893,15.76279068
21-11-2018,74.92980194,141.6813507,15.56446743
22-11-2018,74.84703827,139.3466644,15.16781998
26-11-2018,72.40593719,136.1432953,15.35027599
27-11-2018,71.49568176,136.7676697,15.04089165
28-11-2018,71.41294098,134.5687561,14.90603256
29-11-2018,71.78530884,134.0529785,14.98536205
30-11-2018,71.37155151,132.9671173,15.20748615
03-12-2018,71.41294098,135.1931458,15.35027599
04-12-2018,71.20605469,136.9577026,15.13608646
05-12-2018,71.16468048,133.1842957,14.56491184
06-12-2018,71.08193207,130.6324463,14.66804409
07-12-2018,71.2888031,128.5420837,14.62838173
10-12-2018,70.29580688,129.3022156,14.52524948
11-12-2018,70.99918365,131.4468536,14.49351692
12-12-2018,72.44729614,134.107254,14.89810085
13-12-2018,72.69554138,132.7770081,14.76323795
14-12-2018,71.57843781,134.1886749,14.92983341
17-12-2018,73.44029999,136.5233459,15.08055973
18-12-2018,74.4332962,136.7405243,15.15195179
19-12-2018,75.01254272,136.2790222,15.42960739
20-12-2018,75.09529114,136.034729,15.50893593
21-12-2018,74.51605225,137.2291718,15.00916004
24-12-2018,73.15068054,134.8130951,15.02502823
26-12-2018,72.15766907,134.1343994,15.04089165
27-12-2018,71.9921875,135.844696,14.64424324
28-12-2018,73.02655792,135.4812622,15.15195179
31-12-2018,73.81266022,134.6145477,15.36614323
01-01-2019,74.84703827,135.0339203,15.19161797
02-01-2019,74.51605225,132.3499908,15.35821342
03-01-2019,72.94380951,131.3994598,14.89810085
04-01-2019,74.01955414,132.2381897,14.90603256
07-01-2019,71.95079803,131.1198883,15.06469154
08-01-2019,72.90242004,130.4489288,15.06469154
09-01-2019,72.81967926,130.085434,14.4776535
10-01-2019,72.6128006,130.2811584,14.4538517
11-01-2019,72.07493591,129.8618011,14.62838173
14-01-2019,70.66819,129.1069489,14.61251068
15-01-2019,72.15766907,130.085434,14.85843468
16-01-2019,71.24742889,129.7499542,14.80290031
17-01-2019,71.20605469,129.7499542,14.57284737
18-01-2019,70.41993713,128.6037445,14.39038944
21-01-2019,69.59243774,128.0446014,14.31899261
22-01-2019,70.21305847,127.3456497,14.3665905
23-01-2019,69.88204956,126.115509,14.26346207
24-01-2019,70.08893585,125.1649933,14.29519081
25-01-2019,70.3785553,123.543457,14.35865784
28-01-2019,70.58543396,125.9198456,14.46971798
29-01-2019,71.20605469,124.4380875,14.60458088
30-01-2019,72.03355408,125.9198456,15.24714851
31-01-2019,70.50268555,125.6122742,15.37407589
01-02-2019,69.4683075,124.8014984,15.1281538
04-02-2019,68.35118866,124.1864471,15.1281538
05-02-2019,66.40658569,120.9993515,14.89810085
06-02-2019,65.1239624,122.9842911,15.08849239
07-02-2019,65.16533661,125.360672,15.11229134
08-02-2019,64.79296112,122.2574005,14.86636448
11-02-2019,63.75859833,122.3412781,14.93776417
12-02-2019,63.01383972,124.7176285,15.10435581
14-02-2019,60.86234665,121.4466476,14.77117252
15-02-2019,61.89673233,122.9842911,14.54111576
18-02-2019,61.40021896,120.3003998,14.6204443
19-02-2019,61.60710144,119.7971725,14.71564102
20-02-2019,60.32448196,120.1885605,14.89016628
21-02-2019,61.68985748,119.4896545,15.10435581
22-02-2019,63.17934418,120.1885605,15.35027599
25-02-2019,62.8483429,119.8530807,15.4058075
26-02-2019,62.97247696,123.0961304,15.42167282
27-02-2019,63.05522537,123.8230515,15.43754005
28-02-2019,63.67584229,127.6532211,15.97698116
01-03-2019,64.6688385,130.085434,16.30223083
05-03-2019,68.47531128,134.8381805,16.77820969
06-03-2019,70.8336792,135.7328491,16.97653389
07-03-2019,70.58543396,131.3994598,17.28591919
08-03-2019,70.8336792,131.3435516,17.4604454
11-03-2019,71.16468048,136.096283,17.57943726
12-03-2019,75.88141632,135.8446808,17.75396347
13-03-2019,72.57142639,133.4403229,18.06334877
14-03-2019,70.33718872,135.9844818,18.12681198
15-03-2019,68.30982208,136.6274414,18.18234253
18-03-2019,67.93744659,136.5435944,18.34893608
19-03-2019,69.09593964,135.8167267,18.69005585
20-03-2019,69.22006226,132.5177612,18.03161812
22-03-2019,68.18569946,132.9763794,18.1131649
25-03-2019,67.15133667,135.9861755,17.74903488
26-03-2019,66.94445801,135.5562286,17.71516609
27-03-2019,67.19268799,134.4096375,17.21555138
28-03-2019,67.27545166,135.3555603,17.13087082
01-04-2019,68.02018738,135.5275879,17.84218788
02-04-2019,67.64782715,135.5275879,17.75750732
03-04-2019,67.27545166,134.2089691,17.70669937
04-04-2019,65.82733917,134.6102753,17.78291321
05-04-2019,65.24809265,134.552948,17.83372116
08-04-2019,65.78596497,133.5496674,17.91839981
09-04-2019,65.62046051,136.6741333,17.68129349
10-04-2019,65.20671082,137.6201172,17.66435814
11-04-2019,64.13096619,138.1360779,17.56274223
12-04-2019,63.71722031,138.0500946,17.63048553
15-04-2019,64.42059326,143.3244019,17.71516609
16-04-2019,64.3792038,144.2416687,17.61355209
18-04-2019,62.31048203,144.1556702,17.73210144
22-04-2019,61.68985748,144.499649,17.30870056
23-04-2019,60.82098389,146.4775543,17.43571854
24-04-2019,60.40723038,145.6175995,17.33410263
25-04-2019,60.69685364,144.2703247,17.02925301
26-04-2019,60.44860458,143.611084,16.89376259
30-04-2019,60.94510651,144.5569916,17.01231956
02-05-2019,61.68985748,144.6716461,17.13087082
03-05-2019,60.90372467,144.5283508,16.95304108
06-05-2019,61.48297882,144.0983582,16.3348732
07-05-2019,60.77959824,142.6364441,16.3687458
08-05-2019,60.36585236,142.8085022,16.23325539
09-05-2019,59.70385742,138.9100342,16.05542564
10-05-2019,61.02785492,138.3080597,15.84372616
13-05-2019,60.32448196,138.7953949,15.89453411
14-05-2019,60.28310394,138.6233673,15.61508942
15-05-2019,60.44860458,134.7822571,15.29330254
16-05-2019,60.32448196,133.0910797,15.31023884
17-05-2019,61.02785492,135.3842316,15.32717514
20-05-2019,61.89673233,136.2728577,16.26712799
21-05-2019,60.69685364,135.9861755,15.75904465
22-05-2019,61.02785492,138.3080597,16.03002357
23-05-2019,60.53136063,139.9705963,16.30099869
24-05-2019,61.3588562,140.4006195,16.56351089
27-05-2019,66.19970703,139.9419556,17.30023193
28-05-2019,67.81332397,143.7257538,17.29176331
29-05-2019,68.55805969,143.7257538,17.38491249
30-05-2019,67.39957428,145.0156555,17.43571854
31-05-2019,66.48934174,145.3309631,17.1562748
03-06-2019,66.11695099,149.573349,17.57967758
04-06-2019,66.32383728,151.0065918,17.54580498
06-06-2019,65.1239624,154.3030548,17.56274223
07-06-2019,64.08958435,152.239151,17.70669937
10-06-2019,63.42758942,148.6560364,17.65588951
11-06-2019,62.47596359,148.3407593,18.18938065
12-06-2019,62.51734924,147.3375244,18.20631218
13-06-2019,62.14497375,146.5349121,17.91839981
14-06-2019,61.68985748,146.2769012,18.13856697
17-06-2019,59.74522781,146.3628693,17.95227051
18-06-2019,60.24173737,149.2580414,17.83372116
19-06-2019,59.99348068,147.3661499,18.31639671
20-06-2019,60.48997498,149.2580414,18.36720467
21-06-2019,61.68985748,145.7609253,18.84141731
24-06-2019,61.64847946,147.1941528,18.60430908
25-06-2019,60.90372467,148.1114197,18.79060745
26-06-2019,61.19334793,149.2293701,19.02771187
27-06-2019,62.22771835,148.7134094,19.14626694
28-06-2019,62.14497375,145.5029449,19.12932968
01-07-2019,61.93808746,142.8944244,19.45958328
02-07-2019,61.27610016,144.8723145,19.57813644
03-07-2019,61.93808746,143.8690338,20.04387856
04-07-2019,61.81397247,143.9550323,19.7305603
05-07-2019,61.19334793,138.6807098,18.73133278
08-07-2019,58.79362106,133.2343445,18.10469627
09-07-2019,58.79362106,131.6291504,18.48575783
10-07-2019,58.71086884,133.779007,19.23094368
11-07-2019,58.79362106,134.6676178,18.6381855
12-07-2019,59.53835678,132.5750885,19.0023098
15-07-2019,59.41423035,132.0877686,19.06158447
16-07-2019,60.28310394,133.4636841,19.46805382
17-07-2019,60.24173737,131.8584747,19.30715942
18-07-2019,59.24873734,126.2974854,19.41724396
